Pixels,Value
178.8, 61312
178.9, 61312
179, 61312
179.1, 61312
179.2, 61312
179.3, 61312
179.4, 61312
179.5, 61312
179.6, 61312
179.7, 61888
179.8, 61888
179.9, 61888
180, 61888
180.1, 61888
180.2, 61888
180.3, 61888
180.4, 61888
180.5, 61888
180.6, 61888
180.7, 61248
180.8, 61248
180.9, 61248
181, 61248
181.1, 61248
181.2, 61248
181.3, 61248
181.4, 61248
181.5, 61248
181.6, 61248
181.7, 61376
181.8, 61376
181.9, 61376
182, 61376
182.1, 61376
182.2, 61376
182.3, 61376
182.4, 61376
182.5, 61376
182.6, 61376
182.7, 61248
182.8, 61248
182.9, 61248
183, 61248
183.1, 61248
183.2, 61248
183.3, 61248
183.4, 61248
183.5, 61248
183.6, 61248
183.7, 61120
183.8, 61120
183.9, 61120
184, 61120
184.1, 61120
184.2, 61120
184.3, 61120
184.4, 61120
184.5, 61120
184.6, 61120
184.7, 60544
184.8, 60544
184.9, 60544
185, 60544
185.1, 60544
185.2, 60544
185.3, 60544
185.4, 60544
185.5, 60544
185.6, 60544
185.7, 60416
185.8, 60416
185.9, 60416
186, 60416
186.1, 60416
186.2, 60416
186.3, 60416
186.4, 60416
186.5, 60416
186.6, 60416
186.7, 60544
186.8, 60544
186.9, 60544
187, 60544
187.1, 60544
187.2, 60544
187.3, 60544
187.4, 60544
187.5, 60544
187.6, 60544
187.7, 61056
187.8, 61056
187.9, 61056
188, 61056
188.1, 61056
188.2, 61056
188.3, 61056
188.4, 61056
188.5, 61056
188.6, 61056
188.7, 60800
188.8, 60800
188.9, 60800
189, 60800
189.1, 60800
189.2, 60800
189.3, 60800
189.4, 60800
189.5, 60800
189.6, 60800
189.7, 60864
189.8, 60864
189.9, 60864
190, 60864
190.1, 60864
190.2, 60864
190.3, 60864
190.4, 60864
190.5, 60864
190.6, 60864
190.7, 60608
190.8, 60608
190.9, 60608
191, 60608
191.1, 60608
191.2, 60608
191.3, 60608
191.4, 60608
191.5, 60608
191.6, 60608
191.7, 60608
191.8, 60608
191.9, 60608
192, 60608
192.1, 60608
192.2, 60608
192.3, 60608
192.4, 60608
192.5, 60608
192.6, 60608
192.7, 60736
192.8, 60736
192.9, 60736
193, 60736
193.1, 60736
193.2, 60736
193.3, 60736
193.4, 60736
193.5, 60736
193.6, 60736
193.7, 61376
193.8, 61376
193.9, 61376
194, 61376
194.1, 61376
194.2, 61376
194.3, 61376
194.4, 61376
194.5, 61376
194.6, 61376
194.7, 61632
194.8, 61632
194.9, 61632
195, 61632
195.1, 61632
195.2, 61632
195.3, 61632
195.4, 61632
195.5, 61632
195.6, 61632
195.7, 62144
195.8, 62144
195.9, 62144
196, 62144
196.1, 62144
196.2, 62144
196.3, 62144
196.4, 62144
196.5, 62144
196.6, 62144
196.7, 61312
196.8, 61312
196.9, 61312
197, 61312
197.1, 61312
197.2, 61312
197.3, 61312
197.4, 61312
197.5, 61312
197.6, 61312
197.7, 61248
197.8, 61248
197.9, 61248
198, 61248
198.1, 61248
198.2, 61248
198.3, 61248
198.4, 61248
198.5, 61248
198.6, 61248
198.7, 61056
198.8, 61056
198.9, 61056
199, 61056
199.1, 61056
199.2, 61056
199.3, 61056
199.4, 61056
199.5, 61056
199.6, 61056
199.7, 60544
199.8, 60544
199.9, 60544
200, 60544
200.1, 60544
200.2, 60544
200.3, 60544
200.4, 60544
200.5, 60544
200.6, 60544
200.7, 61440
200.8, 61440
200.9, 61440
201, 61440
201.1, 61440
201.2, 61440
201.3, 61440
201.4, 61440
201.5, 61440
201.6, 61440
201.7, 61696
201.8, 61696
201.9, 61696
202, 61696
202.1, 61696
202.2, 61696
202.3, 61696
202.4, 61696
202.5, 61696
202.6, 61696
202.7, 62400
202.8, 62400
202.9, 62400
203, 62400
203.1, 62400
203.2, 62400
203.3, 62400
203.4, 62400
203.5, 62400
203.6, 62400
203.7, 61760
203.8, 61760
203.9, 61760
204, 61760
204.1, 61760
204.2, 61760
204.3, 61760
204.4, 61760
204.5, 61760
204.6, 61760
204.7, 61824
204.8, 61824
204.9, 61824
205, 61824
205.1, 61824
205.2, 61824
205.3, 61824
205.4, 61824
205.5, 61824
205.6, 61824
205.7, 60992
205.8, 60992
205.9, 60992
206, 60992
206.1, 60992
206.2, 60992
206.3, 60992
206.4, 60992
206.5, 60992
206.6, 60992
206.7, 61952
206.8, 61952
206.9, 61952
207, 61952
207.1, 61952
207.2, 61952
207.3, 61952
207.4, 61952
207.5, 61952
207.6, 61952
207.7, 60032
207.8, 60032
207.9, 60032
208, 60032
208.1, 60032
208.2, 60032
208.3, 60032
208.4, 60032
208.5, 60032
208.6, 60032
208.7, 61888
208.8, 61888
208.9, 61888
209, 61888
209.1, 61888
209.2, 61888
209.3, 61888
209.4, 61888
209.5, 61888
209.6, 61888
209.7, 60608
209.8, 60608
209.9, 60608
210, 60608
210.1, 60608
210.2, 60608
210.3, 60608
210.4, 60608
210.5, 60608
210.6, 60608
210.7, 60992
210.8, 60992
210.9, 60992
211, 60992
211.1, 60992
211.2, 60992
211.3, 60992
211.4, 60992
211.5, 60992
211.6, 60992
211.7, 61248
211.8, 61248
211.9, 61248
212, 61248
212.1, 61248
212.2, 61248
212.3, 61248
212.4, 61248
212.5, 61248
212.6, 61248
212.7, 61120
212.8, 61120
212.9, 61120
213, 61120
213.1, 61120
213.2, 61120
213.3, 61120
213.4, 61120
213.5, 61120
213.6, 61120
213.7, 61056
213.8, 61056
213.9, 61056
214, 61056
214.1, 61056
214.2, 61056
214.3, 61056
214.4, 61056
214.5, 61056
214.6, 61056
214.7, 61312
214.8, 61312
214.9, 61312
215, 61312
215.1, 61312
215.2, 61312
215.3, 61312
215.4, 61312
215.5, 61312
215.6, 61312
215.7, 59968
215.8, 59968
215.9, 59968
216, 59968
216.1, 59968
216.2, 59968
216.3, 59968
216.4, 59968
216.5, 59968
216.6, 59968
216.7, 60160
216.8, 60160
216.9, 60160
217, 60160
217.1, 60160
217.2, 60160
217.3, 60160
217.4, 60160
217.5, 60160
217.6, 60160
217.7, 61888
217.8, 61888
217.9, 61888
218, 61888
218.1, 61888
218.2, 61888
218.3, 61888
218.4, 61888
218.5, 61888
218.6, 61888
218.7, 62016
218.8, 62016
218.9, 62016
219, 62016
219.1, 62016
219.2, 62016
219.3, 62016
219.4, 62016
219.5, 62016
219.6, 62016
219.7, 61952
219.8, 61952
219.9, 61952
220, 61952
220.1, 61952
220.2, 61952
220.3, 61952
220.4, 61952
220.5, 61952
220.6, 61952
220.7, 61312
220.8, 61312
220.9, 61312
221, 61312
221.1, 61312
221.2, 61312
221.3, 61312
221.4, 61312
221.5, 61312
221.6, 61312
221.7, 61248
221.8, 61248
221.9, 61248
222, 61248
222.1, 61248
222.2, 61248
222.3, 61248
222.4, 61248
222.5, 61248
222.6, 61248
222.7, 61440
222.8, 61440
222.9, 61440
223, 61440
223.1, 61440
223.2, 61440
223.3, 61440
223.4, 61440
223.5, 61440
223.6, 61440
223.7, 60224
223.8, 60224
223.9, 60224
224, 60224
224.1, 60224
224.2, 60224
224.3, 60224
224.4, 60224
224.5, 60224
224.6, 60224
224.7, 61184
224.8, 61184
224.9, 61184
225, 61184
225.1, 61184
225.2, 61184
225.3, 61184
225.4, 61184
225.5, 61184
225.6, 61184
225.7, 61120
225.8, 61120
225.9, 61120
226, 61120
226.1, 61120
226.2, 61120
226.3, 61120
226.4, 61120
226.5, 61120
226.6, 61120
226.7, 60480
226.8, 60480
226.9, 60480
227, 60480
227.1, 60480
227.2, 60480
227.3, 60480
227.4, 60480
227.5, 60480
227.6, 60480
227.7, 61056
227.8, 61056
227.9, 61056
228, 61056
228.1, 61056
228.2, 61056
228.3, 61056
228.4, 61056
228.5, 61056
228.6, 61056
228.7, 60160
228.8, 60160
228.9, 60160
229, 60160
229.1, 60160
229.2, 60160
229.3, 60160
229.4, 60160
229.5, 60160
229.6, 60160
229.7, 61120
229.8, 61120
229.9, 61120
230, 61120
230.1, 61120
230.2, 61120
230.3, 61120
230.4, 61120
230.5, 61120
230.6, 61120
230.7, 62016
230.8, 62016
230.9, 62016
231, 62016
231.1, 62016
231.2, 62016
231.3, 62016
231.4, 62016
231.5, 62016
231.6, 62016
231.7, 62528
231.8, 62528
231.9, 62528
232, 62528
232.1, 62528
232.2, 62528
232.3, 62528
232.4, 62528
232.5, 62528
232.6, 62528
232.7, 60544
232.8, 60544
232.9, 60544
233, 60544
233.1, 60544
233.2, 60544
233.3, 60544
233.4, 60544
233.5, 60544
233.6, 60544
233.7, 60864
233.8, 60864
233.9, 60864
234, 60864
234.1, 60864
234.2, 60864
234.3, 60864
234.4, 60864
234.5, 60864
234.6, 60864
234.7, 60352
234.8, 60352
234.9, 60352
235, 60352
235.1, 60352
235.2, 60352
235.3, 60352
235.4, 60352
235.5, 60352
235.6, 60352
235.7, 60352
235.8, 60352
235.9, 60352
236, 60352
236.1, 60352
236.2, 60352
236.3, 60352
236.4, 60352
236.5, 60352
236.6, 60352
236.7, 59520
236.8, 59520
236.9, 59520
237, 59520
237.1, 59520
237.2, 59520
237.3, 59520
237.4, 59520
237.5, 59520
237.6, 59520
237.7, 60224
237.8, 60224
237.9, 60224
238, 60224
238.1, 60224
238.2, 60224
238.3, 60224
238.4, 60224
238.5, 60224
238.6, 60224
238.7, 61184
238.8, 61184
238.9, 61184
239, 61184
239.1, 61184
239.2, 61184
239.3, 61184
239.4, 61184
239.5, 61184
239.6, 61184
239.7, 61120
239.8, 61120
239.9, 61120
240, 61120
240.1, 61120
240.2, 61120
240.3, 61120
240.4, 61120
240.5, 61120
240.6, 61120
240.7, 59648
240.8, 59648
240.9, 59648
241, 59648
241.1, 59648
241.2, 59648
241.3, 59648
241.4, 59648
241.5, 59648
241.6, 59648
241.7, 60800
241.8, 60800
241.9, 60800
242, 60800
242.1, 60800
242.2, 60800
242.3, 60800
242.4, 60800
242.5, 60800
242.6, 60800
242.7, 60608
242.8, 60608
242.9, 60608
243, 60608
243.1, 60608
243.2, 60608
243.3, 60608
243.4, 60608
243.5, 60608
243.6, 60608
243.7, 61760
243.8, 61760
243.9, 61760
244, 61760
244.1, 61760
244.2, 61760
244.3, 61760
244.4, 61760
244.5, 61760
244.6, 61760
244.7, 60672
244.8, 60672
244.9, 60672
245, 60672
245.1, 60672
245.2, 60672
245.3, 60672
245.4, 60672
245.5, 60672
245.6, 60672
245.7, 59456
245.8, 59456
245.9, 59456
246, 59456
246.1, 59456
246.2, 59456
246.3, 59456
246.4, 59456
246.5, 59456
246.6, 59456
246.7, 59840
246.8, 59840
246.9, 59840
247, 59840
247.1, 59840
247.2, 59840
247.3, 59840
247.4, 59840
247.5, 59840
247.6, 59840
247.7, 60736
247.8, 60736
247.9, 60736
248, 60736
248.1, 60736
248.2, 60736
248.3, 60736
248.4, 60736
248.5, 60736
248.6, 60736
248.7, 60608
248.8, 60608
248.9, 60608
249, 60608
249.1, 60608
249.2, 60608
249.3, 60608
249.4, 60608
249.5, 60608
249.6, 60608
249.7, 61504
249.8, 61504
249.9, 61504
250, 61504
250.1, 61504
250.2, 61504
250.3, 61504
250.4, 61504
250.5, 61504
250.6, 61504
250.7, 60480
250.8, 60480
250.9, 60480
251, 60480
251.1, 60480
251.2, 60480
251.3, 60480
251.4, 60480
251.5, 60480
251.6, 60480
251.7, 60544
251.8, 60544
251.9, 60544
252, 60544
252.1, 60544
252.2, 60544
252.3, 60544
252.4, 60544
252.5, 60544
252.6, 60544
252.7, 60800
252.8, 60800
252.9, 60800
253, 60800
253.1, 60800
253.2, 60800
253.3, 60800
253.4, 60800
253.5, 60800
253.6, 60800
253.7, 60800
253.8, 60800
253.9, 60800
254, 60800
254.1, 60800
254.2, 60800
254.3, 60800
254.4, 60800
254.5, 60800
254.6, 60800
254.7, 60352
254.8, 60352
254.9, 60352
255, 60352
255.1, 60352
255.2, 60352
255.3, 60352
255.4, 60352
255.5, 60352
255.6, 60352
255.7, 59520
255.8, 59520
255.9, 59520
256, 59520
256.1, 59520
256.2, 59520
256.3, 59520
256.4, 59520
256.5, 59520
256.6, 59520
256.7, 60224
256.8, 60224
256.9, 60224
257, 60224
257.1, 60224
257.2, 60224
257.3, 60224
257.4, 60224
257.5, 60224
257.6, 60224
257.7, 56320
257.8, 56320
257.9, 56320
258, 56320
258.1, 56320
258.2, 56320
258.3, 56320
258.4, 56320
258.5, 56320
258.6, 56320
258.7, 57536
258.8, 57536
258.9, 57536
259, 57536
259.1, 57536
259.2, 57536
259.3, 57536
259.4, 57536
259.5, 57536
259.6, 57536
259.7, 59840
259.8, 59840
259.9, 59840
260, 59840
260.1, 59840
260.2, 59840
260.3, 59840
260.4, 59840
260.5, 59840
260.6, 59840
260.7, 60032
260.8, 60032
260.9, 60032
261, 60032
261.1, 60032
261.2, 60032
261.3, 60032
261.4, 60032
261.5, 60032
261.6, 60032
261.7, 60672
261.8, 60672
261.9, 60672
262, 60672
262.1, 60672
262.2, 60672
262.3, 60672
262.4, 60672
262.5, 60672
262.6, 60672
262.7, 61056
262.8, 61056
262.9, 61056
263, 61056
263.1, 61056
263.2, 61056
263.3, 61056
263.4, 61056
263.5, 61056
263.6, 61056
263.7, 60672
263.8, 60672
263.9, 60672
264, 60672
264.1, 60672
264.2, 60672
264.3, 60672
264.4, 60672
264.5, 60672
264.6, 60672
264.7, 61376
264.8, 61376
264.9, 61376
265, 61376
265.1, 61376
265.2, 61376
265.3, 61376
265.4, 61376
265.5, 61376
265.6, 61376
265.7, 60608
265.8, 60608
265.9, 60608
266, 60608
266.1, 60608
266.2, 60608
266.3, 60608
266.4, 60608
266.5, 60608
266.6, 60608
266.7, 59584
266.8, 59584
266.9, 59584
267, 59584
267.1, 59584
267.2, 59584
267.3, 59584
267.4, 59584
267.5, 59584
267.6, 59584
267.7, 60032
267.8, 60032
267.9, 60032
268, 60032
268.1, 60032
268.2, 60032
268.3, 60032
268.4, 60032
268.5, 60032
268.6, 60032
268.7, 59136
268.8, 59136
268.9, 59136
269, 59136
269.1, 59136
269.2, 59136
269.3, 59136
269.4, 59136
269.5, 59136
269.6, 59136
269.7, 59840
269.8, 59840
269.9, 59840
270, 59840
270.1, 59840
270.2, 59840
270.3, 59840
270.4, 59840
270.5, 59840
270.6, 59840
270.7, 59584
270.8, 59584
270.9, 59584
271, 59584
271.1, 59584
271.2, 59584
271.3, 59584
271.4, 59584
271.5, 59584
271.6, 59584
271.7, 59968
271.8, 59968
271.9, 59968
272, 59968
272.1, 59968
272.2, 59968
272.3, 59968
272.4, 59968
272.5, 59968
272.6, 59968
272.7, 59904
272.8, 59904
272.9, 59904
273, 59904
273.1, 59904
273.2, 59904
273.3, 59904
273.4, 59904
273.5, 59904
273.6, 59904
273.7, 59968
273.8, 59968
273.9, 59968
274, 59968
274.1, 59968
274.2, 59968
274.3, 59968
274.4, 59968
274.5, 59968
274.6, 59968
274.7, 59456
274.8, 59456
274.9, 59456
275, 59456
275.1, 59456
275.2, 59456
275.3, 59456
275.4, 59456
275.5, 59456
275.6, 59456
275.7, 60288
275.8, 60288
275.9, 60288
276, 60288
276.1, 60288
276.2, 60288
276.3, 60288
276.4, 60288
276.5, 60288
276.6, 60288
276.7, 58496
276.8, 58496
276.9, 58496
277, 58496
277.1, 58496
277.2, 58496
277.3, 58496
277.4, 58496
277.5, 58496
277.6, 58496
277.7, 60288
277.8, 60288
277.9, 60288
278, 60288
278.1, 60288
278.2, 60288
278.3, 60288
278.4, 60288
278.5, 60288
278.6, 60288
278.7, 59328
278.8, 59328
278.9, 59328
279, 59328
279.1, 59328
279.2, 59328
279.3, 59328
279.4, 59328
279.5, 59328
279.6, 59328
279.7, 60928
279.8, 60928
279.9, 60928
280, 60928
280.1, 60928
280.2, 60928
280.3, 60928
280.4, 60928
280.5, 60928
280.6, 60928
280.7, 59392
280.8, 59392
280.9, 59392
281, 59392
281.1, 59392
281.2, 59392
281.3, 59392
281.4, 59392
281.5, 59392
281.6, 59392
281.7, 59008
281.8, 59008
281.9, 59008
282, 59008
282.1, 59008
282.2, 59008
282.3, 59008
282.4, 59008
282.5, 59008
282.6, 59008
282.7, 58752
282.8, 58752
282.9, 58752
283, 58752
283.1, 58752
283.2, 58752
283.3, 58752
283.4, 58752
283.5, 58752
283.6, 58752
283.7, 55872
283.8, 55872
283.9, 55872
284, 55872
284.1, 55872
284.2, 55872
284.3, 55872
284.4, 55872
284.5, 55872
284.6, 55872
284.7, 42816
284.8, 42816
284.9, 42816
285, 42816
285.1, 42816
285.2, 42816
285.3, 42816
285.4, 42816
285.5, 42816
285.6, 42816
285.7, 18368
285.8, 18368
285.9, 18368
286, 18368
286.1, 18368
286.2, 18368
286.3, 18368
286.4, 18368
286.5, 18368
286.6, 18368
286.7, 10944
286.8, 10944
286.9, 10944
287, 10944
287.1, 10944
287.2, 10944
287.3, 10944
287.4, 10944
287.5, 10944
287.6, 10944
287.7, 9728
287.8, 9728
287.9, 9728
288, 9728
288.1, 9728
288.2, 9728
288.3, 9728
288.4, 9728
288.5, 9728
288.6, 9728
288.7, 9280
288.8, 9280
288.9, 9280
289, 9280
289.1, 9280
289.2, 9280
289.3, 9280
289.4, 9280
289.5, 9280
289.6, 9280
289.7, 8832
289.8, 8832
289.9, 8832
290, 8832
290.1, 8832
290.2, 8832
290.3, 8832
290.4, 8832
290.5, 8832
290.6, 8832
290.7, 8320
290.8, 8320
290.9, 8320
291, 8320
291.1, 8320
291.2, 8320
291.3, 8320
291.4, 8320
291.5, 8320
291.6, 8320
291.7, 8000
291.8, 8000
291.9, 8000
292, 8000
292.1, 8000
292.2, 8000
292.3, 8000
292.4, 8000
292.5, 8000
292.6, 8000
292.7, 7872
292.8, 7872
292.9, 7872
293, 7872
293.1, 7872
293.2, 7872
293.3, 7872
293.4, 7872
293.5, 7872
293.6, 7872
293.7, 8128
293.8, 8128
293.9, 8128
294, 8128
294.1, 8128
294.2, 8128
294.3, 8128
294.4, 8128
294.5, 8128
294.6, 8128
294.7, 7872
294.8, 7872
294.9, 7872
295, 7872
295.1, 7872
295.2, 7872
295.3, 7872
295.4, 7872
295.5, 7872
295.6, 7872
295.7, 8192
295.8, 8192
295.9, 8192
296, 8192
296.1, 8192
296.2, 8192
296.3, 8192
296.4, 8192
296.5, 8192
296.6, 8192
296.7, 8064
296.8, 8064
296.9, 8064
297, 8064
297.1, 8064
297.2, 8064
297.3, 8064
297.4, 8064
297.5, 8064
297.6, 8064
297.7, 7936
297.8, 7936
297.9, 7936
298, 7936
298.1, 7936
298.2, 7936
298.3, 7936
298.4, 7936
298.5, 7936
298.6, 7936
298.7, 7872
298.8, 7872
298.9, 7872
299, 7872
299.1, 7872
299.2, 7872
299.3, 7872
299.4, 7872
299.5, 7872
299.6, 7872
299.7, 7872
299.8, 7872
299.9, 7872
300, 7872
300.1, 7872
300.2, 7872
300.3, 7872
300.4, 7872
300.5, 7872
300.6, 7872
300.7, 8384
300.8, 8384
300.9, 8384
301, 8384
301.1, 8384
301.2, 8384
301.3, 8384
301.4, 8384
301.5, 8384
301.6, 8384
301.7, 8512
301.8, 8512
301.9, 8512
302, 8512
302.1, 8512
302.2, 8512
302.3, 8512
302.4, 8512
302.5, 8512
302.6, 8512
302.7, 9024
302.8, 9024
302.9, 9024
303, 9024
303.1, 9024
303.2, 9024
303.3, 9024
303.4, 9024
303.5, 9024
303.6, 9024
303.7, 9472
303.8, 9472
303.9, 9472
304, 9472
304.1, 9472
304.2, 9472
304.3, 9472
304.4, 9472
304.5, 9472
304.6, 9472
304.7, 9536
304.8, 9536
304.9, 9536
305, 9536
305.1, 9536
305.2, 9536
305.3, 9536
305.4, 9536
305.5, 9536
305.6, 9536
305.7, 9984
305.8, 9984
305.9, 9984
306, 9984
306.1, 9984
306.2, 9984
306.3, 9984
306.4, 9984
306.5, 9984
306.6, 9984
306.7, 11392
306.8, 11392
306.9, 11392
307, 11392
307.1, 11392
307.2, 11392
307.3, 11392
307.4, 11392
307.5, 11392
307.6, 11392
307.7, 19072
307.8, 19072
307.9, 19072
308, 19072
308.1, 19072
308.2, 19072
308.3, 19072
308.4, 19072
308.5, 19072
308.6, 19072
308.7, 42240
308.8, 42240
308.9, 42240
309, 42240
309.1, 42240
309.2, 42240
309.3, 42240
309.4, 42240
309.5, 42240
309.6, 42240
309.7, 53632
309.8, 53632
309.9, 53632
310, 53632
310.1, 53632
310.2, 53632
310.3, 53632
310.4, 53632
310.5, 53632
310.6, 53632
310.7, 56256
310.8, 56256
310.9, 56256
311, 56256
311.1, 56256
311.2, 56256
311.3, 56256
311.4, 56256
311.5, 56256
311.6, 56256
311.7, 57664
311.8, 57664
311.9, 57664
312, 57664
312.1, 57664
312.2, 57664
312.3, 57664
312.4, 57664
312.5, 57664
312.6, 57664
312.7, 58880
312.8, 58880
312.9, 58880
313, 58880
313.1, 58880
313.2, 58880
313.3, 58880
313.4, 58880
313.5, 58880
313.6, 58880
313.7, 58048
313.8, 58048
313.9, 58048
314, 58048
314.1, 58048
314.2, 58048
314.3, 58048
314.4, 58048
314.5, 58048
314.6, 58048
314.7, 57344
314.8, 57344
314.9, 57344
315, 57344
315.1, 57344
315.2, 57344
315.3, 57344
315.4, 57344
315.5, 57344
315.6, 57344
315.7, 57984
315.8, 57984
315.9, 57984
316, 57984
316.1, 57984
316.2, 57984
316.3, 57984
316.4, 57984
316.5, 57984
316.6, 57984
316.7, 59008
316.8, 59008
316.9, 59008
317, 59008
317.1, 59008
317.2, 59008
317.3, 59008
317.4, 59008
317.5, 59008
317.6, 59008
317.7, 57600
317.8, 57600
317.9, 57600
318, 57600
318.1, 57600
318.2, 57600
318.3, 57600
318.4, 57600
318.5, 57600
318.6, 57600
318.7, 58432
318.8, 58432
318.9, 58432
319, 58432
319.1, 58432
319.2, 58432
319.3, 58432
319.4, 58432
319.5, 58432
319.6, 58432
319.7, 58560
319.8, 58560
319.9, 58560
320, 58560
320.1, 58560
320.2, 58560
320.3, 58560
320.4, 58560
320.5, 58560
320.6, 58560
320.7, 58048
320.8, 58048
320.9, 58048
321, 58048
321.1, 58048
321.2, 58048
321.3, 58048
321.4, 58048
321.5, 58048
321.6, 58048
321.7, 57536
321.8, 57536
321.9, 57536
322, 57536
322.1, 57536
322.2, 57536
322.3, 57536
322.4, 57536
322.5, 57536
322.6, 57536
322.7, 58048
322.8, 58048
322.9, 58048
323, 58048
323.1, 58048
323.2, 58048
323.3, 58048
323.4, 58048
323.5, 58048
323.6, 58048
323.7, 58432
323.8, 58432
323.9, 58432
324, 58432
324.1, 58432
324.2, 58432
324.3, 58432
324.4, 58432
324.5, 58432
324.6, 58432
324.7, 58048
324.8, 58048
324.9, 58048
325, 58048
325.1, 58048
325.2, 58048
325.3, 58048
325.4, 58048
325.5, 58048
325.6, 58048
325.7, 57408
325.8, 57408
325.9, 57408
326, 57408
326.1, 57408
326.2, 57408
326.3, 57408
326.4, 57408
326.5, 57408
326.6, 57408
326.7, 58560
326.8, 58560
326.9, 58560
327, 58560
327.1, 58560
327.2, 58560
327.3, 58560
327.4, 58560
327.5, 58560
327.6, 58560
327.7, 58560
327.8, 58560
327.9, 58560
328, 58560
328.1, 58560
328.2, 58560
328.3, 58560
328.4, 58560
328.5, 58560
328.6, 58560
328.7, 58176
328.8, 58176
328.9, 58176
329, 58176
329.1, 58176
329.2, 58176
329.3, 58176
329.4, 58176
329.5, 58176
329.6, 58176
329.7, 58432
329.8, 58432
329.9, 58432
330, 58432
330.1, 58432
330.2, 58432
330.3, 58432
330.4, 58432
330.5, 58432
330.6, 58432
330.7, 56896
330.8, 56896
330.9, 56896
331, 56896
331.1, 56896
331.2, 56896
331.3, 56896
